time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 1965, 0.512468, 0, 6, 0, 1, 1
1, 1927, 0.547483, 0, 7, 0, 1, 1
2, 1969, 0.533266, 0, 6, 0, 1, 1
3, 2014, 0.505462, 0, 6, 0, 0, 1
4, 1976, 0.527834, 0, 6, 0, 1, 1
5, 2016, 0.495040, 0, 6, 0, 0, 1
6, 1855, 0.564420, 0, 7, 0, 1, 1
7, 1696, 0.658608, 0, 9, 0, 1, 1
8, 1947, 0.521315, 0, 7, 0, 1, 1
9, 1902, 0.564143, 0, 7, 0, 1, 1
10, 1825, 0.589041, 0, 8, 0, 1, 1
11, 1920, 0.531250, 0, 7, 0, 1, 1
12, 1952, 0.513832, 0, 8, 0, 1, 1
13, 1876, 0.562900, 0, 7, 0, 1, 1
14, 1920, 0.528646, 0, 6, 0, 1, 1
15, 1821, 0.600220, 0, 7, 0, 1, 1
16, 1903, 0.537572, 0, 9, 0, 1, 1
17, 1908, 0.545073, 0, 7, 0, 1, 1
18, 1925, 0.554286, 0, 7, 0, 1, 1
19, 1954, 0.519959, 0, 7, 0, 1, 1
20, 1988, 0.525654, 0, 7, 0, 1, 1
21, 1944, 0.534465, 0, 7, 0, 1, 1
22, 1808, 0.581305, 0, 9, 0, 1, 1
23, 1889, 0.574378, 0, 12, 0, 1, 1
24, 1931, 0.540653, 0, 7, 0, 1, 1
25, 1972, 0.537525, 0, 7, 0, 1, 1
26, 1991, 0.524862, 0, 7, 0, 1, 1
27, 2007, 0.516692, 0, 8, 0, 1, 1
28, 1969, 0.534281, 0, 7, 0, 1, 1
29, 2028, 0.498028, 0, 7, 0, 0, 1
30, 1975, 0.524557, 0, 7, 0, 1, 1
31, 1868, 0.570664, 0, 8, 0, 1, 1
32, 1875, 0.569067, 0, 8, 0, 1, 1
33, 1736, 0.629608, 0, 9, 0, 1, 1
34, 1933, 0.531298, 0, 8, 0, 1, 1
35, 1971, 0.516996, 0, 7, 0, 1, 1
36, 1978, 0.519211, 0, 8, 0, 1, 1
37, 1886, 0.551962, 0, 8, 0, 1, 1
38, 1985, 0.504282, 0, 8, 0, 0, 1
39, 1940, 0.527835, 0, 8, 0, 1, 1
40, 1905, 0.550131, 0, 8, 0, 1, 1
41, 2013, 0.504719, 0, 8, 0, 0, 1
42, 2003, 0.503245, 0, 8, 0, 0, 1
43, 1993, 0.509282, 0, 8, 0, 1, 1
44, 1997, 0.509765, 0, 8, 0, 1, 1
45, 1989, 0.513323, 0, 8, 0, 1, 1
46, 1971, 0.527144, 0, 8, 0, 1, 1
47, 1992, 0.515562, 0, 9, 0, 1, 1
48, 2008, 0.505478, 0, 8, 0, 0, 1
49, 1987, 0.522899, 0, 10, 0, 1, 1
50, 2015, 0.515633, 0, 8, 0, 1, 1
51, 1991, 0.513310, 0, 8, 0, 1, 1
52, 1985, 0.524433, 0, 9, 0, 1, 1
53, 2017, 0.490332, 0, 9, 0, 0, 1
54, 2021, 0.489857, 0, 8, 0, 0, 1
55, 2006, 0.497507, 0, 9, 0, 0, 1
56, 1979, 0.514401, 0, 8, 0, 1, 1
57, 1978, 0.520728, 0, 9, 0, 1, 1
58, 1996, 0.501503, 0, 8, 0, 0, 1
59, 2002, 0.499001, 0, 9, 0, 0, 1
60, 21, 0.476190, 0, 1, 0, 0, 1
