time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 4091, 1.062821, 0, 6, 1, 1, 1
1, 4674, 0.854514, 0, 3, 1, 1, 1
2, 4675, 0.845775, 0, 6, 1, 1, 1
3, 4129, 1.065876, 0, 5, 1, 1, 1
4, 4659, 0.866066, 0, 4, 1, 1, 1
5, 4421, 0.948880, 0, 8, 1, 1, 1
6, 4251, 1.009880, 0, 6, 1, 1, 1
7, 4684, 0.856106, 0, 4, 1, 1, 1
8, 4134, 1.067489, 0, 5, 1, 1, 1
9, 4505, 0.924750, 0, 4, 1, 1, 1
10, 4633, 0.873300, 0, 4, 1, 1, 1
11, 4020, 1.111940, 0, 5, 1, 1, 1
12, 4308, 1.006500, 0, 4, 1, 1, 1
13, 4539, 0.916942, 0, 4, 1, 1, 1
14, 4098, 1.077111, 0, 6, 1, 1, 1
15, 4606, 0.885584, 0, 8, 1, 1, 1
16, 4374, 0.966164, 0, 7, 1, 1, 1
17, 4227, 1.030755, 0, 5, 1, 1, 1
18, 4628, 0.873379, 0, 5, 1, 1, 1
19, 4119, 1.051954, 0, 6, 1, 1, 1
20, 4472, 0.927102, 0, 4, 1, 1, 1
21, 4501, 0.944235, 0, 5, 1, 1, 1
22, 3994, 1.114171, 0, 5, 1, 1, 1
23, 4532, 0.907767, 0, 4, 1, 1, 1
24, 4492, 0.927872, 0, 4, 1, 1, 1
25, 3983, 1.111223, 0, 8, 1, 1, 1
26, 4601, 0.895023, 0, 4, 1, 1, 1
27, 4325, 0.980578, 0, 6, 1, 1, 1
28, 4137, 1.059947, 0, 6, 1, 1, 1
29, 4580, 0.902620, 0, 4, 1, 1, 1
30, 4187, 1.039169, 0, 14, 1, 1, 1
31, 4045, 1.113721, 0, 6, 1, 1, 1
32, 4394, 0.977242, 0, 4, 1, 1, 1
33, 3761, 1.198086, 0, 9, 1, 1, 1
34, 3956, 1.131951, 0, 7, 1, 1, 1
35, 4205, 1.052319, 0, 14, 1, 1, 1
36, 3846, 1.174987, 0, 5, 1, 1, 1
37, 3810, 1.185302, 0, 7, 1, 1, 1
38, 4397, 0.976348, 0, 4, 1, 1, 1
39, 4244, 1.025448, 0, 11, 1, 1, 1
40, 4147, 1.045816, 0, 9, 1, 1, 1
41, 4555, 0.923161, 0, 4, 1, 1, 1
42, 4081, 1.069836, 0, 6, 1, 1, 1
43, 4392, 0.973361, 0, 4, 1, 1, 1
44, 4559, 0.930248, 0, 4, 1, 1, 1
45, 3825, 1.177255, 0, 26, 1, 1, 1
46, 4457, 0.954005, 0, 4, 1, 1, 1
47, 4496, 0.944617, 0, 5, 1, 1, 1
48, 3891, 1.159856, 0, 8, 1, 1, 1
49, 4461, 0.954943, 0, 5, 1, 1, 1
50, 4493, 0.945471, 0, 4, 1, 1, 1
51, 3964, 1.122351, 0, 6, 1, 1, 1
52, 4513, 0.937514, 0, 3, 1, 1, 1
53, 4231, 1.032853, 0, 7, 1, 1, 1
54, 4136, 1.063588, 0, 6, 1, 1, 1
55, 4476, 0.946604, 0, 16, 1, 1, 1
56, 4137, 1.058255, 0, 6, 1, 1, 1
57, 4232, 1.023866, 0, 4, 1, 1, 1
58, 4483, 0.948918, 0, 4, 1, 1, 1
59, 3935, 1.131893, 0, 6, 1, 1, 1
60, 88, 1.181818, 1, 3, 1, 1, 1
